,signal,feeder,pump
12-05-2019-23:18:02,,b'',
12-05-2019-23:18:07,play,b'',
12-05-2019-23:18:14,,b'',
12-05-2019-23:18:19,,b'',
12-05-2019-23:18:24,,b'',
12-05-2019-23:18:30,play,b'',
12-05-2019-23:18:37,,b'',
12-05-2019-23:18:42,,b'',
12-05-2019-23:18:47,,b'',
12-05-2019-23:18:52,play,b'',
12-05-2019-23:18:59,,b'',
12-05-2019-23:19:04,,b'',
12-05-2019-23:19:09,,b'',
12-05-2019-23:19:14,play,b'',
12-05-2019-23:19:21,,b'',
12-05-2019-23:19:26,,b'',
12-05-2019-23:19:31,,b'',
12-05-2019-23:19:36,play,b'',
12-05-2019-23:19:43,,b'',
12-05-2019-23:19:48,,b'',
12-05-2019-23:19:53,,b'',
12-05-2019-23:19:54,,b'2',2
12-05-2019-23:19:55,,b'2',
12-05-2019-23:19:56,,b'2',
12-05-2019-23:19:57,,b'2',
12-05-2019-23:19:58,,b'2',
12-05-2019-23:19:59,,b'2',
12-05-2019-23:20:00,,b'2',
12-05-2019-23:20:01,,b'2',
12-05-2019-23:20:02,,b'2',
12-05-2019-23:20:03,,b'2',
12-05-2019-23:20:04,,b'2',
12-05-2019-23:20:05,,b'2',
12-05-2019-23:20:06,,b'2',
12-05-2019-23:20:07,,b'2',
12-05-2019-23:20:08,,b'2',
12-05-2019-23:20:09,,b'2',
12-05-2019-23:20:10,,b'2',
12-05-2019-23:20:15,play,b'',
12-05-2019-23:20:22,,b'',
12-05-2019-23:20:27,,b'',
12-05-2019-23:20:32,,b'',
12-05-2019-23:20:37,play,b'',
12-05-2019-23:20:44,,b'2',2
12-05-2019-23:20:45,,b'2',
12-05-2019-23:20:46,,b'2',
12-05-2019-23:20:47,,b'2',
12-05-2019-23:20:48,,b'2',
12-05-2019-23:20:49,,b'2',
12-05-2019-23:20:50,,b'2',
12-05-2019-23:20:51,,b'2',
12-05-2019-23:20:52,,b'2',
12-05-2019-23:20:53,,b'2',
12-05-2019-23:20:54,,b'2',
12-05-2019-23:20:55,,b'2',
12-05-2019-23:20:56,,b'2',
12-05-2019-23:20:57,,b'2',
12-05-2019-23:20:58,,b'2',
12-05-2019-23:20:59,,b'2',
12-05-2019-23:21:00,,b'2',
12-05-2019-23:21:01,,b'2',
12-05-2019-23:21:02,,b'2',
12-05-2019-23:21:07,play,b'',
12-05-2019-23:21:14,,b'',
12-05-2019-23:21:16,,b'2',2
12-05-2019-23:21:17,,b'2',
12-05-2019-23:21:18,,b'2',
12-05-2019-23:21:19,,b'2',
12-05-2019-23:21:20,,b'2',
12-05-2019-23:21:21,,b'2',
12-05-2019-23:21:22,,b'2',
12-05-2019-23:21:23,,b'2',
12-05-2019-23:21:24,,b'2',
12-05-2019-23:21:25,,b'2',
12-05-2019-23:21:26,,b'2',
12-05-2019-23:21:28,,b'2',
12-05-2019-23:21:29,,b'2',
12-05-2019-23:21:34,play,b'',
12-05-2019-23:21:41,,b'2',2
12-05-2019-23:21:46,,b'',
12-05-2019-23:21:51,,b'',
12-05-2019-23:21:56,play,b'',
12-05-2019-23:22:03,,b'',
12-05-2019-23:22:08,,b'',
12-05-2019-23:22:13,,b'',
12-05-2019-23:22:18,,b'',
12-05-2019-23:22:19,play,,
12-05-2019-23:22:26,,b'',
12-05-2019-23:22:31,,b'',
12-05-2019-23:22:36,,b'',
12-05-2019-23:22:41,play,b'',
12-05-2019-23:22:48,,b'',
12-05-2019-23:22:53,,b'',
12-05-2019-23:22:58,,b'',
12-05-2019-23:23:03,play,b'',
12-05-2019-23:23:10,,b'',
12-05-2019-23:23:15,,b'',
12-05-2019-23:23:20,,b'',
12-05-2019-23:23:25,play,b'',
12-05-2019-23:23:32,,b'',
12-05-2019-23:23:37,,b'',
12-05-2019-23:23:42,,b'',
12-05-2019-23:23:47,play,b'',
12-05-2019-23:23:54,,b'',
12-05-2019-23:23:59,,b'',
12-05-2019-23:24:04,,b'',
12-05-2019-23:24:09,,b'',
12-05-2019-23:24:10,play,,
12-05-2019-23:24:17,,b'',
12-05-2019-23:24:22,,b'',
12-05-2019-23:24:27,,b'',
12-05-2019-23:24:32,play,b'',
12-05-2019-23:24:39,,b'',
12-05-2019-23:24:44,,b'',
12-05-2019-23:24:49,,b'',
12-05-2019-23:24:54,play,b'',
12-05-2019-23:25:01,,b'',
12-05-2019-23:25:06,,b'',
12-05-2019-23:25:11,,b'',
12-05-2019-23:25:16,play,b'',
12-05-2019-23:25:23,,b'',
12-05-2019-23:25:28,,b'',
12-05-2019-23:25:33,,b'',
12-05-2019-23:25:38,play,b'',
12-05-2019-23:25:45,,b'',
12-05-2019-23:25:50,,b'',
12-05-2019-23:25:55,,b'',
12-05-2019-23:26:01,play,b'',
12-05-2019-23:26:08,,b'',
12-05-2019-23:26:10,,b'1',1
12-05-2019-23:26:12,,b'1',
12-05-2019-23:26:13,,b'1',
12-05-2019-23:26:16,,b'2',
12-05-2019-23:26:17,,b'2',
12-05-2019-23:26:18,,b'2',
12-05-2019-23:26:19,,b'2',
12-05-2019-23:26:20,,b'2',
12-05-2019-23:26:21,,b'2',
12-05-2019-23:26:22,,b'2',
12-05-2019-23:26:23,,b'2',
12-05-2019-23:26:24,,b'2',
12-05-2019-23:26:25,,b'2',
12-05-2019-23:26:26,,b'2',
12-05-2019-23:26:27,,b'2',
12-05-2019-23:26:28,,b'2',
12-05-2019-23:26:29,,b'2',
12-05-2019-23:26:30,,b'2',
12-05-2019-23:26:31,,b'2',
12-05-2019-23:26:32,,b'2',
12-05-2019-23:26:33,,b'2',
12-05-2019-23:26:34,,b'2',
12-05-2019-23:26:39,play,b'',
12-05-2019-23:26:42,,b'2',2
12-05-2019-23:26:43,,b'2',
12-05-2019-23:26:44,,b'2',
12-05-2019-23:26:45,,b'2',
12-05-2019-23:26:46,,b'2',
12-05-2019-23:26:47,,b'2',
12-05-2019-23:26:48,,b'2',
12-05-2019-23:26:49,,b'2',
12-05-2019-23:26:50,,b'2',
12-05-2019-23:26:51,,b'2',
12-05-2019-23:26:52,,b'2',
12-05-2019-23:26:53,,b'2',
12-05-2019-23:26:54,,b'2',
12-05-2019-23:26:55,,b'2',
12-05-2019-23:26:56,,b'2',
12-05-2019-23:26:57,,b'2',
12-05-2019-23:27:02,play,b'',
12-05-2019-23:27:04,,b'2',2
12-05-2019-23:27:05,,b'2',
12-05-2019-23:27:06,,b'2',
12-05-2019-23:27:07,,b'2',
12-05-2019-23:27:08,,b'2',
12-05-2019-23:27:09,,b'2',
12-05-2019-23:27:10,,b'2',
12-05-2019-23:27:11,,b'2',
12-05-2019-23:27:12,,b'2',
12-05-2019-23:27:13,,b'2',
12-05-2019-23:27:14,,b'2',
12-05-2019-23:27:15,,b'2',
12-05-2019-23:27:16,,b'2',
12-05-2019-23:27:17,,b'2',
12-05-2019-23:27:18,,b'2',
12-05-2019-23:27:23,,b'',
12-05-2019-23:27:25,,b'2',
12-05-2019-23:27:26,,b'2',
12-05-2019-23:27:27,,b'2',
12-05-2019-23:27:28,,b'2',
12-05-2019-23:27:29,,b'2',
12-05-2019-23:27:30,,b'2',
12-05-2019-23:27:31,,b'2',
12-05-2019-23:27:32,,b'2',
12-05-2019-23:27:33,,b'2',
12-05-2019-23:27:34,,b'2',
12-05-2019-23:27:35,,b'2',
12-05-2019-23:27:36,,b'2',
12-05-2019-23:27:37,,b'2',
12-05-2019-23:27:38,,b'2',
12-05-2019-23:27:39,,b'2',
12-05-2019-23:27:40,,b'2',
12-05-2019-23:27:41,,b'2',
12-05-2019-23:27:42,,b'2',
12-05-2019-23:27:45,,b'2',
12-05-2019-23:27:46,,b'2',
12-05-2019-23:27:51,play,b'',
12-05-2019-23:27:58,,b'',
12-05-2019-23:28:03,,b'',
12-05-2019-23:28:08,,b'',
12-05-2019-23:28:13,play,b'',
12-05-2019-23:28:19,,b'2',2
12-05-2019-23:28:24,,b'2',
12-05-2019-23:28:25,,b'2',
12-05-2019-23:28:26,,b'2',
12-05-2019-23:28:27,,b'2',
12-05-2019-23:28:28,,b'2',
12-05-2019-23:28:29,,b'2',
12-05-2019-23:28:30,,b'2',
12-05-2019-23:28:31,,b'2',
12-05-2019-23:28:32,,b'2',
12-05-2019-23:28:33,,b'2',
12-05-2019-23:28:34,,b'2',
12-05-2019-23:28:35,,b'2',
12-05-2019-23:28:36,,b'2',
12-05-2019-23:28:37,,b'2',
12-05-2019-23:28:38,,b'2',
12-05-2019-23:28:39,,b'2',
12-05-2019-23:28:42,,b'2',
12-05-2019-23:28:43,,b'2',
12-05-2019-23:28:44,,b'2',
12-05-2019-23:28:45,,b'2',
12-05-2019-23:28:46,,b'2',
12-05-2019-23:28:51,play,b'',
12-05-2019-23:28:57,,b'1',1
12-05-2019-23:28:59,,b'1',
12-05-2019-23:29:00,,b'1',
12-05-2019-23:29:01,,b'1',
12-05-2019-23:29:02,,b'1',
12-05-2019-23:29:03,,b'1',
12-05-2019-23:29:04,,b'1',
12-05-2019-23:29:05,,b'1',
12-05-2019-23:29:06,,b'1',
12-05-2019-23:29:07,,b'1',
12-05-2019-23:29:08,,b'1',
12-05-2019-23:29:09,,b'1',
12-05-2019-23:29:10,,b'1',
12-05-2019-23:29:13,,b'1',
12-05-2019-23:29:14,,b'1',
12-05-2019-23:29:16,,b'1',
12-05-2019-23:29:17,,b'1',
12-05-2019-23:29:18,,b'1',
12-05-2019-23:29:19,,b'1',
12-05-2019-23:29:20,,b'1',
12-05-2019-23:29:21,,b'1',
12-05-2019-23:29:22,,b'1',
12-05-2019-23:29:23,,b'1',
12-05-2019-23:29:24,,b'1',
12-05-2019-23:29:25,,b'1',
12-05-2019-23:29:26,,b'1',
12-05-2019-23:29:27,,b'1',
12-05-2019-23:29:28,,b'2',
12-05-2019-23:29:29,,b'2',
12-05-2019-23:29:30,,b'1',
12-05-2019-23:29:31,,b'1',
12-05-2019-23:29:32,,b'1',
12-05-2019-23:29:33,,b'1',
12-05-2019-23:29:35,,b'1',
12-05-2019-23:29:36,,b'1',
12-05-2019-23:29:37,,b'1',
12-05-2019-23:29:38,,b'1',
12-05-2019-23:29:39,,b'1',
12-05-2019-23:29:40,,b'1',
12-05-2019-23:29:41,,b'1',
12-05-2019-23:29:42,,b'1',
12-05-2019-23:29:43,,b'2',
12-05-2019-23:29:44,,b'1',
12-05-2019-23:29:45,,b'1',
12-05-2019-23:29:46,,b'1',
12-05-2019-23:29:47,,b'1',
12-05-2019-23:29:48,,b'1',
12-05-2019-23:29:49,,b'1',
12-05-2019-23:29:50,,b'1',
12-05-2019-23:29:51,,b'1',
12-05-2019-23:29:53,,b'1',
12-05-2019-23:29:54,,b'1',
12-05-2019-23:29:55,,b'1',
12-05-2019-23:29:56,,b'1',
12-05-2019-23:29:57,,b'1',
12-05-2019-23:29:58,,b'1',
12-05-2019-23:29:59,,b'1',
12-05-2019-23:30:00,,b'1',
12-05-2019-23:30:04,,b'1',
12-05-2019-23:30:05,,b'1',
12-05-2019-23:30:07,,b'1',
12-05-2019-23:30:10,,b'1',
12-05-2019-23:30:11,,b'1',
12-05-2019-23:30:12,,b'1',
12-05-2019-23:30:14,,b'1',
12-05-2019-23:30:19,play,b'',
12-05-2019-23:30:26,,b'',
12-05-2019-23:30:31,,b'',
12-05-2019-23:30:36,,b'',
12-05-2019-23:30:41,play,b'',
12-05-2019-23:30:48,,b'',
12-05-2019-23:30:54,,b'',
12-05-2019-23:30:59,,b'',
12-05-2019-23:31:00,,b'2',2
12-05-2019-23:31:05,play,b'',
12-05-2019-23:31:07,,b'2',2
12-05-2019-23:31:11,,b'2',
12-05-2019-23:31:12,,b'2',
12-05-2019-23:31:13,,b'2',
12-05-2019-23:31:14,,b'2',
12-05-2019-23:31:15,,b'2',
12-05-2019-23:31:16,,b'2',
12-05-2019-23:31:17,,b'2',
12-05-2019-23:31:18,,b'2',
12-05-2019-23:31:19,,b'2',
12-05-2019-23:31:20,,b'2',
12-05-2019-23:31:21,,b'2',
12-05-2019-23:31:22,,b'2',
12-05-2019-23:31:23,,b'2',
12-05-2019-23:31:24,,b'2',
12-05-2019-23:31:25,,b'2',
12-05-2019-23:31:26,,b'2',
12-05-2019-23:31:27,,b'2',
12-05-2019-23:31:28,,b'2',
12-05-2019-23:31:29,,b'2',
12-05-2019-23:31:30,,b'2',
12-05-2019-23:31:31,,b'2',
12-05-2019-23:31:36,play,b'',
12-05-2019-23:31:38,,b'2',2
12-05-2019-23:31:39,,b'2',
12-05-2019-23:31:40,,b'2',
12-05-2019-23:31:41,,b'2',
12-05-2019-23:31:42,,b'2',
12-05-2019-23:31:43,,b'2',
12-05-2019-23:31:44,,b'2',
12-05-2019-23:31:45,,b'2',
12-05-2019-23:31:46,,b'2',
12-05-2019-23:31:51,,b'',
12-05-2019-23:31:56,,b'',
12-05-2019-23:32:01,play,b'',
12-05-2019-23:32:03,,b'2',2
12-05-2019-23:32:04,,b'2',
12-05-2019-23:32:05,,b'2',
12-05-2019-23:32:06,,b'2',
12-05-2019-23:32:07,,b'2',
12-05-2019-23:32:08,,b'2',
12-05-2019-23:32:09,,b'2',
12-05-2019-23:32:10,,b'2',
12-05-2019-23:32:11,,b'2',
12-05-2019-23:32:12,,b'2',
12-05-2019-23:32:13,,b'2',
12-05-2019-23:32:14,,b'2',
12-05-2019-23:32:15,,b'2',
12-05-2019-23:32:16,,b'2',
12-05-2019-23:32:17,,b'2',
12-05-2019-23:32:18,,b'2',
12-05-2019-23:32:19,,b'2',
12-05-2019-23:32:20,,b'2',
12-05-2019-23:32:21,,b'2',
12-05-2019-23:32:22,,b'2',
12-05-2019-23:32:23,,b'2',
12-05-2019-23:32:24,,b'2',
12-05-2019-23:32:25,,b'2',
12-05-2019-23:32:26,,b'2',
12-05-2019-23:32:27,,b'2',
12-05-2019-23:32:28,,b'2',
12-05-2019-23:32:29,,b'2',
12-05-2019-23:32:30,,b'2',
12-05-2019-23:32:31,,b'2',
12-05-2019-23:32:32,,b'2',
12-05-2019-23:32:33,,b'2',
12-05-2019-23:32:34,,b'2',
12-05-2019-23:32:35,,b'2',
12-05-2019-23:32:38,,b'2',
12-05-2019-23:32:39,,b'2',
12-05-2019-23:32:44,play,b'',
12-05-2019-23:32:52,,b'',
12-05-2019-23:32:57,,b'',
12-05-2019-23:33:02,,b'',
12-05-2019-23:33:07,play,b'',
12-05-2019-23:33:14,,b'',
12-05-2019-23:33:19,,b'',
12-05-2019-23:33:24,,b'',
12-05-2019-23:33:29,play,b'',
12-05-2019-23:33:36,,b'',
12-05-2019-23:33:41,,b'',
12-05-2019-23:33:46,,b'',
12-05-2019-23:33:51,play,b'',
12-05-2019-23:33:58,,b'',
12-05-2019-23:34:03,,b'',
12-05-2019-23:34:08,,b'',
12-05-2019-23:34:13,play,b'',
12-05-2019-23:34:20,,b'',
12-05-2019-23:34:25,,b'',
12-05-2019-23:34:30,,b'',
12-05-2019-23:34:35,,b'',
12-05-2019-23:34:36,play,,
12-05-2019-23:34:43,,b'2',2
12-05-2019-23:34:44,,b'2',
12-05-2019-23:34:45,,b'2',
12-05-2019-23:34:50,,b'',
12-05-2019-23:34:55,,b'',
12-05-2019-23:35:00,play,b'',
12-05-2019-23:35:07,,b'',
12-05-2019-23:35:12,,b'',
12-05-2019-23:35:17,,b'',
12-05-2019-23:35:22,play,b'',
12-05-2019-23:35:29,,b'',
12-05-2019-23:35:35,,b'',
12-05-2019-23:35:40,,b'',
12-05-2019-23:35:45,play,b'',
12-05-2019-23:35:52,,b'',
12-05-2019-23:35:57,,b'',
12-05-2019-23:36:02,,b'',
12-05-2019-23:36:07,play,b'',
12-05-2019-23:36:14,,b'',
12-05-2019-23:36:19,,b'',
12-05-2019-23:36:24,,b'',
12-05-2019-23:36:29,play,b'',
12-05-2019-23:36:36,,b'',
12-05-2019-23:36:41,,b'',
12-05-2019-23:36:46,,b'',
12-05-2019-23:36:51,play,b'',
12-05-2019-23:36:58,,b'',
12-05-2019-23:37:03,,b'',
12-05-2019-23:37:08,,b'',
12-05-2019-23:37:13,play,b'',
12-05-2019-23:37:21,,b'',
12-05-2019-23:37:26,,b'',
12-05-2019-23:37:31,,b'',
12-05-2019-23:37:36,play,b'',
12-05-2019-23:37:43,,b'',
12-05-2019-23:37:48,,b'',
12-05-2019-23:37:53,,b'',
12-05-2019-23:37:58,play,b'',
12-05-2019-23:38:05,,b'',
12-05-2019-23:38:10,,b'',
12-05-2019-23:38:15,,b'',
12-05-2019-23:38:20,play,b'',
12-05-2019-23:38:27,,b'',
12-05-2019-23:38:32,,b'',
12-05-2019-23:38:37,,b'',
12-05-2019-23:38:42,play,b'',
12-05-2019-23:38:49,,b'',
12-05-2019-23:38:54,,b'',
12-05-2019-23:38:59,,b'',
12-05-2019-23:39:05,play,b'',
12-05-2019-23:39:12,,b'',
12-05-2019-23:39:17,,b'',
12-05-2019-23:39:22,,b'',
12-05-2019-23:39:27,play,b'',
12-05-2019-23:39:34,,b'',
12-05-2019-23:39:39,,b'',
12-05-2019-23:39:44,,b'',
12-05-2019-23:39:49,play,b'',
12-05-2019-23:39:56,,b'',
12-05-2019-23:40:01,,b'',
12-05-2019-23:40:06,,b'',
12-05-2019-23:40:11,play,b'',
12-05-2019-23:40:18,,b'',
12-05-2019-23:40:23,,b'',
12-05-2019-23:40:28,,b'',
12-05-2019-23:40:33,play,b'',
12-05-2019-23:40:40,,b'',
12-05-2019-23:40:45,,b'',
12-05-2019-23:40:51,,b'',
12-05-2019-23:40:56,play,b'',
12-05-2019-23:41:03,,b'',
12-05-2019-23:41:08,,b'',
12-05-2019-23:41:13,,b'',
12-05-2019-23:41:18,play,b'',
12-05-2019-23:41:25,,b'',
12-05-2019-23:41:30,,b'',
12-05-2019-23:41:35,,b'',
12-05-2019-23:41:40,play,b'',
12-05-2019-23:41:47,,b'',
12-05-2019-23:41:52,,b'',
12-05-2019-23:41:57,,b'',
12-05-2019-23:42:02,play,b'',
12-05-2019-23:42:09,,b'',
12-05-2019-23:42:14,,b'',
12-05-2019-23:42:19,,b'',
12-05-2019-23:42:24,play,b'',
12-05-2019-23:42:31,,b'',
12-05-2019-23:42:37,,b'',
12-05-2019-23:42:42,,b'',
12-05-2019-23:42:47,play,b'',
12-05-2019-23:42:54,,b'',
12-05-2019-23:42:59,,b'',
12-05-2019-23:43:04,,b'',
12-05-2019-23:43:09,play,b'',
12-05-2019-23:43:16,,b'',
12-05-2019-23:43:21,,b'',
12-05-2019-23:43:26,,b'',
12-05-2019-23:43:31,play,b'',
12-05-2019-23:43:38,,b'',
12-05-2019-23:43:43,,b'',
12-05-2019-23:43:48,,b'',
12-05-2019-23:43:53,play,b'',
12-05-2019-23:44:00,,b'',
12-05-2019-23:44:05,,b'',
12-05-2019-23:44:10,,b'',
12-05-2019-23:44:15,,b'',
12-05-2019-23:44:16,play,,
12-05-2019-23:44:23,,b'',
12-05-2019-23:44:28,,b'',
12-05-2019-23:44:33,,b'',
12-05-2019-23:44:38,play,b'',
12-05-2019-23:44:45,,b'',
12-05-2019-23:44:50,,b'',
12-05-2019-23:44:55,,b'',
12-05-2019-23:45:00,play,b'',
12-05-2019-23:45:07,,b'',
12-05-2019-23:45:12,,b'',
12-05-2019-23:45:17,,b'',
12-05-2019-23:45:22,play,b'',
12-05-2019-23:45:29,,b'',
12-05-2019-23:45:34,,b'',
12-05-2019-23:45:39,,b'',
12-05-2019-23:45:44,play,b'',
12-05-2019-23:45:51,,b'',
12-05-2019-23:45:56,,b'',
12-05-2019-23:46:01,,b'',
12-05-2019-23:46:07,play,b'',
12-05-2019-23:46:14,,b'',
12-05-2019-23:46:18,,b'2',2
12-05-2019-23:46:21,,b'2',
12-05-2019-23:46:22,,b'2',
12-05-2019-23:46:23,,b'2',
12-05-2019-23:46:24,,b'2',
12-05-2019-23:46:25,,b'2',
12-05-2019-23:46:26,,b'2',
12-05-2019-23:46:27,,b'2',
12-05-2019-23:46:28,,b'2',
12-05-2019-23:46:29,,b'2',
12-05-2019-23:46:30,,b'2',
12-05-2019-23:46:31,,b'2',
12-05-2019-23:46:32,,b'2',
12-05-2019-23:46:33,,b'2',
12-05-2019-23:46:35,,b'2',
12-05-2019-23:46:36,,b'2',
12-05-2019-23:46:37,,b'2',
12-05-2019-23:46:38,,b'2',
12-05-2019-23:46:39,,b'2',
12-05-2019-23:46:40,,b'2',
12-05-2019-23:46:41,,b'2',
12-05-2019-23:46:42,,b'2',
12-05-2019-23:46:43,,b'2',
12-05-2019-23:46:44,,b'2',
12-05-2019-23:46:45,,b'2',
12-05-2019-23:46:46,,b'2',
12-05-2019-23:46:47,,b'2',
12-05-2019-23:46:48,,b'2',
12-05-2019-23:46:49,,b'2',
12-05-2019-23:46:50,,b'2',
12-05-2019-23:46:51,,b'2',
12-05-2019-23:46:52,,b'2',
12-05-2019-23:46:53,,b'2',
12-05-2019-23:46:54,,b'2',
12-05-2019-23:46:55,,b'2',
12-05-2019-23:46:56,,b'2',
12-05-2019-23:46:57,,b'2',
12-05-2019-23:46:58,,b'2',
12-05-2019-23:46:59,,b'2',
12-05-2019-23:47:00,,b'2',
12-05-2019-23:47:01,,b'2',
12-05-2019-23:47:02,,b'2',
12-05-2019-23:47:03,,b'2',
12-05-2019-23:47:04,,b'2',
12-05-2019-23:47:05,,b'2',
12-05-2019-23:47:06,,b'2',
12-05-2019-23:47:07,,b'2',
12-05-2019-23:47:08,,b'2',
12-05-2019-23:47:09,,b'2',
12-05-2019-23:47:10,,b'2',
12-05-2019-23:47:13,,b'2',
12-05-2019-23:47:14,,b'2',
12-05-2019-23:47:15,,b'2',
12-05-2019-23:47:16,,b'2',
12-05-2019-23:47:17,,b'2',
12-05-2019-23:47:18,,b'2',
12-05-2019-23:47:19,,b'2',
12-05-2019-23:47:20,,b'2',
12-05-2019-23:47:21,,b'2',
12-05-2019-23:47:22,,b'2',
12-05-2019-23:47:23,,b'2',
12-05-2019-23:47:24,,b'2',
12-05-2019-23:47:25,,b'2',
12-05-2019-23:47:26,,b'2',
12-05-2019-23:47:27,,b'2',
12-05-2019-23:47:28,,b'2',
12-05-2019-23:47:29,,b'2',
12-05-2019-23:47:30,,b'2',
12-05-2019-23:47:31,,b'2',
12-05-2019-23:47:32,,b'2',
12-05-2019-23:47:33,,b'2',
12-05-2019-23:47:34,,b'2',
12-05-2019-23:47:35,,b'2',
12-05-2019-23:47:40,play,b'',
12-05-2019-23:47:47,,b'',
12-05-2019-23:47:52,,b'',
12-05-2019-23:47:57,,b'',
12-05-2019-23:48:00,,b'2',2
12-05-2019-23:48:01,,b'2',
12-05-2019-23:48:02,,b'2',
12-05-2019-23:48:03,,b'2',
12-05-2019-23:48:04,,b'2',
12-05-2019-23:48:05,,b'2',
12-05-2019-23:48:06,,b'2',
12-05-2019-23:48:07,,b'2',
12-05-2019-23:48:12,play,b'',
12-05-2019-23:48:19,,b'',
12-05-2019-23:48:25,,b'',
12-05-2019-23:48:30,,b'',
12-05-2019-23:48:35,play,b'',
12-05-2019-23:48:42,,b'',
12-05-2019-23:48:47,,b'',
12-05-2019-23:48:52,,b'',
12-05-2019-23:48:53,,b'2',2
12-05-2019-23:48:54,,b'2',
12-05-2019-23:48:55,,b'2',
12-05-2019-23:48:56,,b'2',
12-05-2019-23:48:57,,b'2',
12-05-2019-23:48:58,,b'2',
12-05-2019-23:48:59,,b'2',
12-05-2019-23:49:01,,b'2',
12-05-2019-23:49:06,play,b'',
12-05-2019-23:49:13,,b'',
12-05-2019-23:49:18,,b'',
12-05-2019-23:49:23,,b'',
12-05-2019-23:49:28,play,b'',
12-05-2019-23:49:35,,b'',
12-05-2019-23:49:40,,b'',
12-05-2019-23:49:45,,b'',
12-05-2019-23:49:50,play,b'',
12-05-2019-23:49:57,,b'',
12-05-2019-23:50:02,,b'',
12-05-2019-23:50:07,,b'',
12-05-2019-23:50:12,play,b'',
12-05-2019-23:50:19,,b'2',2
12-05-2019-23:50:20,,b'2',
12-05-2019-23:50:21,,b'2',
12-05-2019-23:50:22,,b'2',
12-05-2019-23:50:23,,b'2',
12-05-2019-23:50:24,,b'2',
12-05-2019-23:50:25,,b'2',
12-05-2019-23:50:26,,b'2',
12-05-2019-23:50:27,,b'2',
12-05-2019-23:50:28,,b'2',
12-05-2019-23:50:29,,b'2',
12-05-2019-23:50:30,,b'2',
12-05-2019-23:50:31,,b'2',
12-05-2019-23:50:32,,b'2',
12-05-2019-23:50:33,,b'2',
12-05-2019-23:50:34,,b'2',
12-05-2019-23:50:35,,b'2',
12-05-2019-23:50:36,,b'2',
12-05-2019-23:50:37,,b'2',
12-05-2019-23:50:38,,b'2',
12-05-2019-23:50:39,,b'2',
12-05-2019-23:50:40,,b'2',
12-05-2019-23:50:41,,b'2',
12-05-2019-23:50:42,,b'2',
12-05-2019-23:50:43,,b'2',
12-05-2019-23:50:44,,b'2',
12-05-2019-23:50:45,,b'2',
12-05-2019-23:50:46,,b'2',
12-05-2019-23:50:47,,b'1',
12-05-2019-23:50:48,,b'2',
12-05-2019-23:50:49,,b'2',
12-05-2019-23:50:52,,b'2',
12-05-2019-23:50:53,,b'2',
12-05-2019-23:50:54,,b'2',
12-05-2019-23:50:55,,b'2',
12-05-2019-23:50:56,,b'2',
12-05-2019-23:50:57,,b'2',
12-05-2019-23:50:58,,b'2',
12-05-2019-23:50:59,,b'2',
12-05-2019-23:51:00,,b'2',
12-05-2019-23:51:01,,b'2',
12-05-2019-23:51:02,,b'2',
12-05-2019-23:51:03,,b'2',
12-05-2019-23:51:04,,b'2',
12-05-2019-23:51:05,,b'2',
12-05-2019-23:51:06,,b'2',
12-05-2019-23:51:07,,b'2',
12-05-2019-23:51:08,,b'2',
12-05-2019-23:51:09,,b'2',
12-05-2019-23:51:10,,b'2',
12-05-2019-23:51:12,,b'2',
12-05-2019-23:51:13,,b'2',
12-05-2019-23:51:14,,b'2',
12-05-2019-23:51:15,,b'2',
12-05-2019-23:51:16,,b'2',
12-05-2019-23:51:17,,b'2',
12-05-2019-23:51:18,,b'2',
12-05-2019-23:51:19,,b'2',
12-05-2019-23:51:20,,b'2',
12-05-2019-23:51:21,,b'2',
12-05-2019-23:51:26,play,b'',
12-05-2019-23:51:33,,b'',
12-05-2019-23:51:38,,b'',
12-05-2019-23:51:43,,b'',
12-05-2019-23:51:48,play,b'',
12-05-2019-23:51:55,,b'',
12-05-2019-23:52:00,,b'',
12-05-2019-23:52:05,,b'',
12-05-2019-23:52:10,play,b'',
12-05-2019-23:52:17,,b'',
12-05-2019-23:52:22,,b'',
12-05-2019-23:52:27,,b'',
12-05-2019-23:52:33,play,b'',
12-05-2019-23:52:40,,b'',
12-05-2019-23:52:45,,b'',
12-05-2019-23:52:50,,b'',
12-05-2019-23:52:55,play,b'',
12-05-2019-23:53:01,,b'2',2
12-05-2019-23:53:04,,b'2',
12-05-2019-23:53:05,,b'2',
12-05-2019-23:53:10,,b'2',
12-05-2019-23:53:11,,b'2',
12-05-2019-23:53:14,,b'2',
12-05-2019-23:53:19,play,b'',
12-05-2019-23:53:26,,b'',
12-05-2019-23:53:31,,b'',
12-05-2019-23:53:36,,b'',
12-05-2019-23:53:41,play,b'',
12-05-2019-23:53:48,,b'',
12-05-2019-23:53:53,,b'',
12-05-2019-23:53:58,,b'',
12-05-2019-23:54:03,,b'',
12-05-2019-23:54:04,play,,
12-05-2019-23:54:11,,b'',
12-05-2019-23:54:16,,b'',
12-05-2019-23:54:21,,b'',
12-05-2019-23:54:26,play,b'',
12-05-2019-23:54:33,,b'',
12-05-2019-23:54:38,,b'',
12-05-2019-23:54:43,,b'',
12-05-2019-23:54:48,play,b'',
12-05-2019-23:54:55,,b'',
12-05-2019-23:55:00,,b'',
12-05-2019-23:55:05,,b'',
12-05-2019-23:55:10,play,b'',
